name,IBAN,amount,reference,description,day,month,year
Melissa Foster,GB18GYPZ80697356118730,59.42,4638022837340,,25,5,2023
Kevin Harrell,GB36TQPB68688642986498,314.34,6460131591671,,22,4,2022
William Lara,GB75ZLSW38564965962196,413.16,6051317027482,,3,8,2024
Michael Brown,GB41PDNO41346982603090,106.98,1538449242648,,8,2,2024
Lauren Rodriguez,GB08WNDU42914808862625,264.95,7716099726556,,9,4,2023
David Smith,GB27SWJK13611850355152,499.31,0420991600704,,26,6,2023
Billy Walker,GB89WEJF97985425621479,364.31,9750597656913,,4,1,2020
Ryan Taylor,GB92LGIB52036587573896,622.93,0111939561309,,28,8,2023
Jesse Hicks,GB26WNYV89119388658443,691.69,7222471037863,,4,10,2021
Danielle Richardson,GB14DXZO44181948974578,924.77,6777378792069,,13,1,2023
Lee Young,GB40DABZ66600574884417,966.76,1599222983400,,24,3,2023
Jeremy Ford,GB72XMBT04945699284910,55.78,6313352509089,,17,7,2020
Alicia Foster,GB14YGKK89970990289770,442.93,0183285421880,,22,9,2022
Robert Mcpherson,GB71OBTP79553266533230,46.59,3449038628881,,21,6,2023
Jordan Mcdonald,GB24RFMC31105769833846,756.05,51566456,,9,5,2022
Nicholas Clayton,GB19SEDQ90615233440047,232.03,2651413797582,Payment 2651413797582 for services,5,1,2021
Jessica Tucker,GB14FUSF56748728518867,244.13,1275136796229,Payment 1275136796229 for services,17,11,2023
William Davis,GB37PQZL14239902775408,591.35,6472762872401,,10,10,2023
Katie Obrien,GB73URSW34367325864797,224.34,monthly,,25,11,2021
Robert Doyle,GB33IPLE44927287504998,176.03,6572219612731,,18,11,2024
Holly Long,GB64OAEW27014193081989,579.71,4914908310771,,18,5,2020
Jonathan Williams,GB10WIAW42374220496158,285.51,9070122461851,,24,8,2023
Brenda Cervantes,GB08DMNN46572835613815,757.45,6418433698000,,1,10,2020
Melanie Graves,GB89WMDI34569263363579,216.07,6282181282831,,8,7,2023
Ian Lyons,GB40TAEP33659856745740,750.91,7524033660251,,8,2,2023
Paul Edwards,GB75WJHL06569583816231,639.54,1776498990558,Payment 1776498990558 for services,13,5,2024
Heather Burch,GB30EPPK07299545830444,124.92,3601415058944,Eye everyone evening nearly important true.,16,10,2020
Nicholas Clark,GB65XVJI73486135920769,976.36,5664596956360,,24,10,2023
Patricia Walker,GB84PLEQ10724676915430,695.19,7285622496810,,14,11,2024
David Meyer,GB41UKEQ15044688649511,293.39,4377243617880,,18,5,2020
Morgan Hodge,GB13VMDA21351460213569,773.53,9570245094320,Usually four section away important nature event.,8,11,2022
Edward Cunningham,GB14BPVQ47494824940392,859.74,8362360916493,,10,11,2024
Kelly Baker,GB71NUCF52078014359329,208.98,0771286662885,,5,12,2023
Jason Cummings,GB44TIAY27978178549175,973.21,6375383669361,,5,8,2022
Claudia Lopez,GB53AXKS97644065408738,400.99,5372041712538,,20,1,2021
Luke Finley,GB04IAPH04521406623799,571.92,5738733699073,,10,6,2023
Peter Nelson,GB66IKVG44657106813749,456.7026553995796,7293164870470,,15,12,2020
Aaron Newton,GB56YHKD61522752017474,87.53,5961973241638,,23,9,2021
Amber Green,GB34JRYQ33393748672603,726.48,3321359956846,,14,9,2024
Heather Stanley,GB03KNJB33681669939110,897.76,6087218163998,Payment 6087218163998 for services,20,1,2023
Lisa Mitchell,GB90TBUJ74298888567488,585.6,8169996160265,,26,11,2023
Daniel Terrell,GB84VBWJ17201411903349,1069.2021882690349,5055911361066,,18,2,2021
Michael Austin,GB08DFEQ01834942821212,172.15,7350017490213,,22,5,2024
Michael Smith,GB68XEGI37884051301656,50.34,3306732724335,,24,11,2021
Crystal Romero,GB26LSIU80848884734153,317.37,0938566819289,,17,8,2021
Stephen Smith,GB80GNFF39943030472834,922.62,4415151503120,,9,1,2020
Henry Ortiz,GB69NMOM65989364712193,878.63,Main nature collection,,6,8,2021
Maurice Ruiz,GB55TIPQ28733211502898,61.22,2584844385984,,12,3,2022
Kevin Boyer,GB18VVFI53460378487816,681.57,2591748131654,,10,6,2021
John Brown,GB50FYPJ14798376923404,723.56,8523627100110,,5,5,2021
Sheri Mendoza,GB25OEWS54918296230282,709.66,5916894513104,,5,10,2024
Kelsey Bradford,GB45MCQT61122605981189,697.37,9120005809413,,9,6,2023
Taylor Russo,GB16BCND96606238459502,954.08,2574837440431,Soon wish notice music read knowledge.,11,11,2022
Michael Moore,GB82KSMM33086490472269,66.99,3372846735352,Rest exactly agent other movie performance.,5,12,2023
Theresa Brown,GB09ZGET12578015902963,847.83,7045753761252,,2,1,2023
Louis Harris,GB84PHXU55752256023635,683.0,5291927269754,Payment 5291927269754 for services,27,11,2020
Roy Montes,GB70QFPK35035244475095,727.89,9056479513726,,8,12,2021
Glenda Cruz,GB64MHXI27700311748310,747.53,2287135100159,,4,6,2021
Sheila Gallagher,GB80OOLJ44299465136546,541.28,5794934957688,,21,11,2022
Mr. Patrick Thomas Jr.,GB11COFE40119253931613,248.13,66108764,,15,3,2024
Jerry Foster,GB11CEUW84140995684377,772.32,5529713689463,,1,11,2020
Angela Dickson,GB76SECX11208736633233,588.57,7477697498848,Payment 7477697498848 for services,13,9,2021
Kim Mills,GB06RJCV36590258371771,246.81,721330499547,Official concern able contain arm ground.,10,12,2022
Nicholas Fisher,GB60CXZO56990586371648,910.66,7034210666544,,18,9,2022
Amanda Johnson DVM,GB49MLGD15614105067698,830.28,6824847015362,,7,10,2021
Jennifer Phelps,GB96THEF21708172377921,636.83,4912484126908,,13,11,2020
William Stewart,GB79GFES66928021774786,997.52,9739426877996,Payment 9739426877996 for services,26,9,2024
Dana Rios,GB26AHYK04009766090530,547.14,2205984493758,,21,12,2021
Leslie Reynolds,GB92LVUZ18283066145197,512.34,1381553096634,Face just while and bill window baby deep.,27,11,2023
Daniel Page,GB51EZCA35746995627164,106.11,20275570,Payment for 20275570. Have a nice day,27,1,2023
Nancy Rasmussen,GB14WWEI58795565753660,899.01,5885400040413,,13,5,2021
Travis Harper,GB60YYOB06724028753342,735.8,7643677085845,,22,10,2020
Gilbert Meyers,GB32RPUM73735093641733,87.35,4907907203243,Situation similar TV site.,25,9,2021
Angela Wright,GB02JHJY48505404382679,149.92,5416889119842,,21,11,2022
Mary Scott,GB82NLKG62431079117176,719.91,7489811746841,,15,7,2022
David Cohen,GB19VZDF37323907241347,264.09,5344562765904,,12,11,2023
Jessica Coleman,GB98AWDV16219258781645,472.34,4934740166367,,26,3,2023
Edward Mcneil,GB18IDDU32353070885718,810.71,7402012515917,Challenge politics rich contain.,5,12,2023
Glen Black,GB77FNIA87285034781091,562.21,5040470630838,,27,10,2020
Brian Wright,GB63YNHH48854319908301,646.93,3054068564803,,25,12,2024
John Hayes,GB76PYER32278920363314,946.25,7148385565233,,23,11,2022
Mary Shelton,GB53KURM22943136298073,328.83,5165890720645,Yourself skin medical indeed on.,25,10,2020
Christopher Bauer,GB13NKOA63647377562335,619.89,2768162167976,,24,8,2024
Tara Scott,GB85KQMV93424300290282,841.73,0449392705559,,27,3,2023
Maria Medina,GB96XPZS92159614326116,944.59,6073085657135,,9,11,2024
Sylvia Mclaughlin,GB06LJVW03695867008168,767.37,1230406425377,,14,12,2022
Nancy Hernandez,GB23POUZ25243244332706,234.62,4406961036922,,26,2,2021
Angela Ochoa,GB67ZSFN79244927821245,760.49,6931865880275,,11,1,2021
Tara Buckley,GB33ALJP24988148520283,865.6,9069652024506,,4,3,2023
Brian Murphy,GB46BEJS29627445292518,421.09,5425974211934,,19,4,2020
Robert Ruiz,GB77MEAL59021627796029,593.25,3307721260148,,19,2,2021
Jordan Green,GB54DXJV81447818565030,931.21,4355379538514,,5,6,2022
April Estrada,GB38TXTY37969194293653,483.14,4017899683098,Subscription 4017899683098,12,12,2022
Heidi Rodriguez,GB13CIYR90539371798340,717.62,1024792427776,,16,6,2023
Tonya Wilson,GB13TGNU70345769693285,908.68,5955059975548,,11,11,2023
Stephen Fowler,GB03UWEJ18346650272961,226.18,4229478468617,Subscription 4229478468617,17,10,2021
Barbara Vargas,GB97GHHQ18772285972854,715.8,3163298712295,,22,2,2023
Nicole Webb,GB12ZHTL94369088542121,694.91,732011549956,Size film people. By force risk serve.,7,1,2021
Kathleen Porter,GB25BNBF51852329620275,746.16,0615099464987,,5,11,2024
Christina Cox,GB53QDBO00451081593663,67.01,9254541872263,,18,8,2024
Holly Torres,GB73RXXO96864235226810,73.9,7651076796019,,20,11,2020
Robert Lowe,GB53AXRY33348090237730,350.61,9803002637264,,5,5,2021
Willie Martin,GB18XYBG57405624363669,81.98,7245997398799,Paying my dues 7245997398799,26,9,2024
Taylor Franco,GB41AUBW50680763685951,637.3239008518003,2624325082053,,3,10,2020
Morgan Hamilton,GB12RMOX31096677576487,552.32,2593460447419,,28,12,2021
Chad Gray,GB42IHLT73661193951870,809.88,9366171804535,,24,2,2022
Amy Harris,GB77EAVE26862084116201,275.24,5316865221081,,5,12,2021
Jessica Ross,GB89MFRX85584861005436,800.47,1319195016178,,16,6,2020
Lisa Fuller,GB78QNPV26586849989124,855.77,3124285824735,,27,8,2024
John Sullivan,GB15AIFT10146362928871,936.17,5724944884216,,17,10,2021
Albert Garcia,GB53WSSS77820001116123,64.26,0199138375453,,12,5,2022
Jose Faulkner,GB94NJMN47158136419046,433.78,288881445046,Payment 0288881445046 for services,16,12,2021
Kristen Scott,GB05SIFD55677624557924,291.12,89186084,No main area light. Side land hold military.,4,1,2022
Sarah Lewis,GB85LGVL74577720657950,952.09,5570742929730,,20,5,2020
Deborah Davenport,GB89TOEF70320222499142,667.72,5597010311622,,27,7,2021
Karen Santiago,GB02KQRH50606908784205,273.03,7450592614575,,17,7,2024
Angela Cisneros,GB73MNCY02215136845805,848.64,9104672720462,Payment 9104672720462 for services,27,8,2020
Patricia Martin,GB62YOVH90850912352201,210.46,2607085836449,,7,3,2022
Katherine Payne,GB32JZFW87886430773849,980.59,9063257949066,,27,7,2023
Diana Harris,GB21VQFW32739562145910,111.92,8873367605889,,27,10,2020
Michelle Pearson,GB05ZPBC50543926352662,800.85,1951330980601,,27,2,2020
Tammy Jones,GB81TVVF66223864574177,671.3287636266705,9665865373631,Represent change drug exist order hundred budget.,14,5,2023
Kevin Mathis,GB86CCVC82878323357061,596.78,5079606217568,,23,1,2020
Chris Davidson,GB88NQZU30250444956362,514.68,7425852373660,,24,8,2020
Donald Thompson,GB39GZLA87642870082743,338.77,6774626521082,,7,11,2021
Jill Hill,GB58DTMC26681439395980,33.93,2742141414312,,6,10,2021
Ashley Chavez,GB85GCEI62955316914038,368.97,1762304743739,,4,4,2023
Deborah Callahan,GB07WDIZ67859941534746,527.64,2374606324753,,20,12,2021
Gary Johnson,GB77LPBL64774002687629,706.32,1460093242869,Where trouble reveal paper always.,15,4,2021
Summer Rubio,GB68INZV06120552587525,582.71,6899611982645,,14,3,2022
Stephanie Baker,GB17SUFA12062335069197,283.48,3781475224425,,1,5,2022
Gary Nguyen,GB68WVAY22767342632910,795.38,2798781842077,Subscription 2798781842077,21,2,2021
Oscar Miller,GB22QYLQ52427519190210,701.12,4217738873196,Payment 4217738873196 for services,24,11,2021
Carol Johnston,GB35BIJL77769270905111,267.01,39439017,Subscription 39439017,4,5,2020
Nicholas Campbell,GB10EQUM82072125120047,774.96,7414851008673,,24,6,2021
David Jones,GB49UYVC30153050548641,548.16,9056282,Payment without reference,9,6,2024
Mary Wilson,GB04STWL77846404741207,576.87,8410610868976,,6,11,2021
Courtney Garza,GB85THBD48269018725072,188.02,4976711596384,,5,1,2021
Jasmine Hendricks,GB15PXYB72540664152145,359.11,30656666,,6,1,2022
Joel Diaz,GB65DLWC42076354817554,169.1,39412706,Example white the local pattern arm.,17,11,2022
Diana Glass,GB73QNTK97410580080074,506.73,6658280371071,,3,5,2023
Christopher Smith,GB57JRFX68432883334244,377.93,9735789571441,,21,12,2021
Michael Smith,GB96FARF37608435277744,973.77,6915326578673,,1,6,2021
John Bailey,GB31XRYN03898466542488,455.37,4423807187150,,25,6,2021
Kimberly Adams,GB89BDLA21743508140269,106.96,6609074849283,Activity surface sing often near special society.,19,7,2021
Stephanie Pope,GB90GKTL79225508156097,119.96,2063193596017,,20,3,2023
Melanie Hunter,GB60FLAY54783821145293,380.02,5677181008641,Argue contain development turn forward.,11,2,2024
Edward Nelson,GB15PCDW61056409308656,414.69,3591619510839,,5,11,2020
Deborah Rodriguez,GB27WBWJ10970240847427,985.9847300266988,4068831338316,,5,6,2024
Deanna Johnson,GB10BPXY10044628927923,852.05,5325436281379,Listen well table item. Offer three participant.,19,2,2024
Alexander Nelson,GB06QWJY89326109684053,108.52,9980174677820,,19,4,2021
Monica Walton,GB57ZZRX84955703731312,775.07,4126477069008,,3,9,2020
Brent Harrison,GB21CXQO70688076822173,43.27,9932795252122,,10,7,2022
Richard Schmidt,GB32EZTK28005718147270,692.37,5167184842248,,11,1,2021
Lauren Vaughan,GB02KSZM36320546274620,671.83,2374267570223,Resource industry will learn if power yourself.,20,7,2023
Elizabeth Barnes,GB96FNMO87452571334528,855.35,4317264114227,,21,5,2020
Cory Hodge,GB65BDRM20844591418666,764.1,1271274003076,,27,2,2024
Jacob Martinez,GB28UMVR62859255851542,622.1,6270904491707,,28,2,2021
Bryan Yoder,GB81TLOV52456709286242,326.41,5273036453217,,14,11,2020
Steven Arnold,GB28PHRG40182819597069,71.74,7450373630374,,1,5,2022
Jennifer Moore,GB37JZSP28862355861371,831.58,9012779806173,,17,2,2022
Andrew Gordon,GB72YNXE99309571519170,859.7,0502938820656,,15,5,2024
Kristen Willis,GB29SCQD73821386296365,1029.9904886625516,6870284497131,,3,6,2022
Danielle Wood,GB15MJUU34264619517363,276.32,4048996738299,,22,7,2023
Shannon Contreras,GB61SKRQ34108314664096,142.21,5487154142841,,12,3,2024
Kimberly Ryan,GB65PQYH95880671247873,1135.8914105949762,4943870718926,,13,10,2023
Stephanie Livingston,GB74PVKK53791700028733,819.32,7189458052335,,4,5,2023
Shane Hudson,GB51TUCM30818796125526,766.78,6622179376904,,7,6,2020
Cameron York,GB65QDRU79364783926338,434.40904913772783,2430481538262,,3,9,2023
Jane Ramos,GB48RXFQ20797018054937,312.06,3591083366475,,7,4,2020
Daniel Chan II,GB72HJON62791490184323,427.24,3735693481900,,6,1,2021
Mr. Jonathan Bell,GB73CKNI28002939201311,654.0,8544833171800,,21,12,2022
Renee Garcia,GB78PPFI30537281897132,588.38,Design on west,,16,12,2022
Olivia Perez,GB91MPFU82824910172329,533.01,5707035291926,,4,4,2021
John Wyatt,GB14LGWW93145252724048,555.63,8986459010369,,4,5,2020
Crystal Baker,GB84ZWVV58026738030542,331.96,2652279999387,,21,6,2022
Cheryl Gray,GB64MEMN49477261346807,90.34,2495424120645,,18,9,2024
Tyrone Gibson,GB17TNYE66604210131114,83.32,3530355263579,,9,1,2022
Matthew Phillips,GB34NNIS84642578752002,308.76,4245202074114,,8,9,2024
Angelica Frye,GB72WOXI36969552314677,844.28,4090638226299,,3,8,2022
Sheila Simmons,GB79BVXR10748458236320,180.63,5065916594048,,20,1,2020
Katherine Hansen,GB06ITMP92224443618191,587.67,Fine mission,,3,9,2023
Wanda Spears,GB29BQMT38828432876187,492.62,6258111212179,,23,5,2024
Kathy Moreno,GB71ZMXG51267268834717,33.55,4558049055063,,18,7,2020
Nicole Meadows,GB38IHHK70732505068397,971.7,7166337824795,,5,11,2023
Gregory Robles,GB53TJTZ39580419527443,80.78,1469693125992,,11,12,2021
Thomas Lyons,GB33TOQQ95086974762451,751.77,9940381244789,Small change positive heavy nature.,11,1,2024
Jeffrey Charles,GB87ANYJ35541112957546,947.61,3091370310131,Home table nothing thing require world.,12,11,2024
Stephen Edwards,GB72UXHM10480912906172,503.64,3799165199502,,25,9,2024
Michael Reid,GB97TRLR61751765501097,90.63,2641838613901,Price data expert training view seat site.,14,8,2023
Raymond Hobbs,GB34EKOF03617451439823,687.98,3149572816026,Payment 3149572816026 for services,18,12,2024
Michelle Lara,GB78HERE05016202994726,424.49,540930959097,But list many available left.,16,2,2021
Cheyenne Gregory,GB69ESPO29953686680094,631.45,9945520863715,,25,10,2020
Yolanda Young,GB43LOYX04640735525914,275.38,0933438412483,,8,2,2023
Patrick Dunn,GB97ZJBP81265668476396,634.95,5242448413539,,19,1,2020
Christopher Sanders,GB23GCHC41083371000107,36.45,6629969459489,Payment 6629969459489 for services,17,12,2021
Jennifer King,GB55WRWL51057148984733,907.25,7273629296359,Monthly subscription 7273629296359,22,12,2024
Kayla Robinson,GB53CPJA66794989236322,486.31,2613586775903,,8,9,2020
Nancy Pearson,GB43RVER57627471620571,249.32,2198962590221,Become bit create way read.,23,10,2023
Shannon Ochoa,GB27YJPF28462541779412,221.21,3929485179483,,7,9,2023
Amanda Beard,GB09MALV36348885992863,930.55,3420890943350,,17,11,2022
Christine Ellis,GB62EFVZ72165711707299,470.3,3087583523048,,17,3,2021
Tamara Allen,GB30FRBA21825959364941,888.78,9137662580081,,17,12,2021
Alvin Jackson,GB96YWWJ73603097951740,259.92,8265332407671,,11,12,2020
Frank Barry,GB35GQXT00470711992151,973.16,9081594605889,,15,8,2020
Bryan Jones,GB07HXIP41843237834900,823.75,1479887439163,,22,8,2023
Johnny Mora,GB55IMBQ77689026003175,615.31,6247292941954,,8,11,2022
Don Simmons,GB40BQSE29822380455938,659.86,9007565905611,,9,8,2024
Sheila Arellano,GB66MVFM62590215275371,22.91,9372378498286,Payment 9372378498286 for services,14,5,2023
Robert Taylor,GB03AIRB45762696788460,361.73,8958343647869,,18,9,2023
Debra Day,GB66IZKA14856722761252,995.47,4645330422878,,7,4,2023
Robert Sanders,GB15QNMK32956004595987,253.38506956065183,3315132712934,,3,7,2020
Alex Downs,GB12NHQA90529010285328,205.03,0223649368007,,2,5,2024
Donna Arnold,GB78TKKJ23009044709193,842.5,6957743399530,School international western ok arm woman later.,22,4,2022
Mr. Frederick Campbell,GB62VSPR89428935767457,720.25,4694410786911,,26,2,2020
Seth Rubio,GB63YBPM40888874198832,863.93,3198703802742,Payment 3198703802742 for services,8,10,2021
Brett Frey,GB22CLUP29572665652672,304.49,3548035757508,,4,2,2020
Kevin Davis,GB12FZOJ80110842713030,900.49,4028269203945,Payment 4028269203945 for services,5,10,2022
Justin Grant,GB68OKXL20531093191325,644.36,3774431160233,,17,9,2021
Jesus Bowman,GB53OEVG89248603211110,521.66,1052343138871,,21,5,2022
Susan Webb,GB89LMTV41561735839632,977.01,8930539349818,,9,2,2020
Shawn Wade,GB74GSBC02834621424382,441.2,8074756631261,,4,8,2022
Barbara Dean,GB23ZXOR64935472699589,588.17,3892249153725,,15,3,2024
Emily Perry,GB69MAPF98301834529471,476.17,3126825531189,,4,2,2022
Christina Mckenzie,GB63IHOU42495489225380,801.33,944189107610,Payment 0944189107610 for services,4,2,2020
Alexandra Jennings,GB63PONN53029654095644,788.75,6689460589917,Power fill tell doctor.,18,7,2024
Matthew Matthews DDS,GB73STMQ04702329987377,675.08,2271780873056,,11,1,2021
Nancy Roberts,GB73UDPD86898228672564,359.66,60235008,Payment without reference,4,3,2024
Jessica Murray,GB57YQOL63497335902641,388.56,3524553428953,Wonder interview day forget into provide family.,24,7,2022
Lisa Kim,GB14SXSM93831952917258,431.99,7531089242492,,26,7,2023
Christopher Lambert,GB53QPIP15287317962751,811.72,6239900540970,,9,2,2021
Janet Kelly,GB38PDGZ93864317330787,478.41,8607397447511,,8,10,2023
Katie Herrera,GB38SSPJ11965794015349,739.34,7839896794204,,7,10,2021
John Thompson,GB02QSEC26590574054148,295.46,39773845,Regular payment,22,9,2022
Kevin Gay,GB93DFGG02149151383177,625.16,8105321233488,,22,4,2023
Daniel Ellis,GB32CIZP40104436093837,590.38,7286493280126,,6,6,2024
Charles Russell,GB89AWDK41994527917665,34.96,7007807558201,,5,2,2022
Michael Bullock,GB96SAJW51576701194130,982.45,1640354985050,People feeling law seek avoid describe gas.,12,1,2022
Elaine Graves,GB88VUUT30094005408111,403.71,3277534841349,,3,6,2022
Heather Russell,GB89WUHG23999383561046,329.25,92940468,Payment 92940468 for services,15,8,2023
Amanda Green,GB82HOLL40007393077304,642.84,2428577372401,,22,10,2024
Dylan Neal,GB79KRLP64192736349260,919.54,3946453492450,,14,4,2020
Joyce Leonard,GB09DVKH67495307580436,389.18,6232341856938,,21,9,2024
David Dixon,GB44XCFB18725236411051,300.54,0619884090429,,10,5,2020
Aaron Rice,GB59WVZF09358028480672,757.2,7356838581185,,7,4,2023
Danielle Clark,GB50WITW74441748311323,180.09,2514621408261,,26,3,2024
Amanda Hayes,GB03QXOF14284592059544,672.16,7017649005337,,10,5,2023
Robert Jones,GB53TKDN18953299585095,816.92,7466572935738,,17,3,2023
Elizabeth George,GB44YOGK29893214514089,582.7,1852571940358,,12,12,2022
Matthew Martinez,GB13CFPS50923254606333,395.32,3960071544698,,24,4,2021
Aimee Price,GB72PCWL15392845687816,610.27,4587039813529,,17,7,2021
Zachary Blair,GB48TQWG02974635047566,963.57,3185425001454,,5,11,2024
Curtis Jones,GB43DLLY28366745872924,91.82,0225495342866,,17,5,2021
Patrick Simmons,GB62AXIH03470021526235,735.91,4866009595918,,19,6,2020
Stephanie Ray,GB65USSS86182524743780,557.58,0327233497293,,27,7,2024
Michelle Bradford,GB13FCDW17633221969872,136.72,1501209436953,,10,2,2023
Tamara Ward,GB96TUUW98183077270768,951.0569511698576,9031324299123,,8,5,2024
James Farley,GB12GXPV20836110315145,289.05,0935377467241,,20,4,2024
Shelley Nielsen,GB18XVGF11463392132233,119.74,9205252712447,,6,6,2021
